"","AREAYEAR","AREA","OCC_GROUP","YEAR","AREA_TITLE","TOT_EMP","AO_EMP","nat_growth","nat_share","loc_share","natl_shock_wt","true_growth","index_nsa"
"8530",349002019,34900,"Service Sector",2019,"Napa, CA",32050,77290,-0.0713622426516318,0.463755828740992,0.414672014490878,-0.0330946559817233,0.0234343969283728,337.4375
"8531",349002020,34900,"Agriculture",2020,"Napa, CA",3560,69130,-0.00738501807304001,0.0391408789034902,0.0514971792275423,-0.000289056098096945,-0.105692108667529,347.26
"8532",349002020,34900,"Service Sector",2020,"Napa, CA",27180,69130,-0.091484161119391,0.463755828740992,0.393172284102416,-0.0424263129565976,-0.105692108667529,347.26
"8533",349002020,34900,"Entertainment",2020,"Napa, CA",490,69130,-0.0767101665147507,0.00649992934859404,0.00708809489367858,-0.000498610662664763,-0.105692108667529,347.26
"8534",349002020,34900,"STEM & Professions",2020,"Napa, CA",9270,69130,0.0071636205321167,0.126466016673732,0.134095182988572,0.000905954553658958,-0.105692108667529,347.26
"8535",349002020,34900,"Health Sector",2020,"Napa, CA",8980,69130,-0.00306783379536175,0.0853468984032782,0.129900188051497,-0.000261830099250883,-0.105692108667529,347.26
"8536",349002020,34900,"Skilled Trades",2020,"Napa, CA",13430,69130,-0.036701549289862,0.194008760774339,0.194271662085925,-0.00712042209622446,-0.105692108667529,347.26
"8537",349002020,34900,"Public Sector & Education",2020,"Napa, CA",6220,69130,-0.0388805625599318,0.0847816871555744,0.0899754086503689,-0.00329635969138888,-0.105692108667529,347.26
"8538",349002021,34900,"Agriculture",2021,"Napa, CA",3560,68920,-0.0436980065923717,0.0391408789034902,0.0516540917005223,-0.00171037838435594,-0.00318240995226385,390.8
"8539",349002021,34900,"Entertainment",2021,"Napa, CA",520,68920,-0.0526360144953709,0.00649992934859404,0.00754497968659315,-0.000342130375411482,-0.00318240995226385,390.8
"8540",349002021,34900,"Health Sector",2021,"Napa, CA",7650,68920,0.00956382752566145,0.0853468984032782,0.110998258850842,0.000816243016179104,-0.00318240995226385,390.8
"8541",349002021,34900,"Skilled Trades",2021,"Napa, CA",14660,68920,0.00741337255051196,0.194008760774339,0.212710388856645,0.00143825922168333,-0.00318240995226385,390.8
"8542",349002021,34900,"Public Sector & Education",2021,"Napa, CA",6090,68920,-0.0187419814472121,0.0847816871555744,0.0883633197910621,-0.00158897680773311,-0.00318240995226385,390.8
"8543",349002021,34900,"STEM & Professions",2021,"Napa, CA",10550,68920,0.0325001978974751,0.126466016673732,0.153076030179919,0.00411017056920167,-0.00318240995226385,390.8
"8544",349002021,34900,"Service Sector",2021,"Napa, CA",25880,68920,-0.0172770062185834,0.463755828740992,0.375507835171213,-0.0080123123370624,-0.00318240995226385,390.8
"8545",349002022,34900,"Skilled Trades",2022,"Napa, CA",15730,74080,0.0545532311051754,0.194008760774339,0.212338012958963,0.0105838047629512,0.0747351618052532,431.2675
"8546",349002022,34900,"Entertainment",2022,"Napa, CA",580,74080,0.0946765113294107,0.00649992934859404,0.00782937365010799,0.000615390634612533,0.0747351618052532,431.2675
"8547",349002022,34900,"Public Sector & Education",2022,"Napa, CA",6190,74080,0.0281603793479505,0.0847816871555744,0.0835583153347732,0.00238748447206024,0.0747351618052532,431.2675
"8548",349002022,34900,"Health Sector",2022,"Napa, CA",8080,74080,0.0238117521050894,0.0853468984032782,0.109071274298056,0.00203225918771711,0.0747351618052532,431.2675
"8549",349002022,34900,"STEM & Professions",2022,"Napa, CA",10800,74080,0.0662247524097581,0.126466016673732,0.145788336933045,0.00837518064246623,0.0747351618052532,431.2675
"8550",349002022,34900,"Agriculture",2022,"Napa, CA",3560,74080,-0.00114893477333158,0.0391408789034902,0.0480561555075594,-0.0000449703168309804,0.0747351618052532,431.2675
"8551",349002022,34900,"Service Sector",2022,"Napa, CA",29120,74080,0.0339545750945277,0.463755828740992,0.393088552915767,0.015746632112511,0.0747351618052532,431.2675
"8552",349002023,34900,"Agriculture",2023,"Napa, CA",4040,77760,-0.0637242013934534,0.0391408789034902,0.0519547325102881,-0.00249422124996278,0.0498244666486632,431.9
"8553",349002023,34900,"Entertainment",2023,"Napa, CA",560,77760,0.0470634671867563,0.00649992934859404,0.00720164609053498,0.00030590921161379,0.0498244666486632,431.9
"8554",349002023,34900,"STEM & Professions",2023,"Napa, CA",11540,77760,0.0352124839005986,0.126466016673732,0.148405349794239,0.00445318257609661,0.0498244666486632,431.9
"8555",349002023,34900,"Skilled Trades",2023,"Napa, CA",16210,77760,0.0169721648638749,0.194008760774339,0.208461934156379,0.00329274867289815,0.0498244666486632,431.9
"8556",349002023,34900,"Service Sector",2023,"Napa, CA",30820,77760,0.0200442655873827,0.463755828740992,0.396347736625514,0.00929564499898121,0.0498244666486632,431.9
"8557",349002023,34900,"Health Sector",2023,"Napa, CA",8130,77760,0.0303740898501228,0.0853468984032782,0.104552469135802,0.00259233436053048,0.0498244666486632,431.9
"8558",349002023,34900,"Public Sector & Education",2023,"Napa, CA",6450,77760,0.0325123686766651,0.0847816871555744,0.0829475308641975,0.00275645346983172,0.0498244666486632,431.9
"8559",349402016,34940,"Agriculture",2016,"Naples-Immokalee-Marco Island, FL",440,138130,NA,0.00318540505321074,0.00318540505321074,NA,NA,274.5375
"8560",349402016,34940,"Skilled Trades",2016,"Naples-Immokalee-Marco Island, FL",27970,138130,NA,0.202490407587056,0.202490407587056,NA,NA,274.5375
"8561",349402016,34940,"Health Sector",2016,"Naples-Immokalee-Marco Island, FL",11890,138130,NA,0.0860783320060812,0.0860783320060812,NA,NA,274.5375
"8562",349402016,34940,"Public Sector & Education",2016,"Naples-Immokalee-Marco Island, FL",9930,138130,NA,0.0718888004054152,0.0718888004054152,NA,NA,274.5375
"8563",349402016,34940,"Entertainment",2016,"Naples-Immokalee-Marco Island, FL",1270,138130,NA,0.00919423731267646,0.00919423731267646,NA,NA,274.5375
"8564",349402016,34940,"STEM & Professions",2016,"Naples-Immokalee-Marco Island, FL",13280,138130,NA,0.0961413161514515,0.0961413161514515,NA,NA,274.5375
"8565",349402016,34940,"Service Sector",2016,"Naples-Immokalee-Marco Island, FL",73340,138130,NA,0.530949105914718,0.530949105914718,NA,NA,274.5375
"8566",349402017,34940,"STEM & Professions",2017,"Naples-Immokalee-Marco Island, FL",14830,142480,0.0229425616055889,0.0961413161514515,0.104084783829309,0.00220572806864707,0.0314943527367506,286.69
"8567",349402017,34940,"Health Sector",2017,"Naples-Immokalee-Marco Island, FL",12030,142480,0.0207224566218244,0.0860783320060812,0.0844329028635598,0.00178375450107502,0.0314943527367506,286.69
"8568",349402017,34940,"Agriculture",2017,"Naples-Immokalee-Marco Island, FL",590,142480,0.0310994730546665,0.00318540505321074,0.00414093206064009,0.0000990644186205262,0.0314943527367506,286.69
"8569",349402017,34940,"Skilled Trades",2017,"Naples-Immokalee-Marco Island, FL",28820,142480,0.00866715011657236,0.202490407587056,0.202274003368894,0.00175501475972293,0.0314943527367506,286.69
"8570",349402017,34940,"Public Sector & Education",2017,"Naples-Immokalee-Marco Island, FL",9540,142480,0.0158166487129007,0.0718888004054152,0.0669567658618754,0.00113703990240429,0.0314943527367506,286.69
"8571",349402017,34940,"Service Sector",2017,"Naples-Immokalee-Marco Island, FL",75260,142480,0.0128548052534285,0.530949105914718,0.528214486243683,0.00682524735601567,0.0314943527367506,286.69
"8572",349402017,34940,"Entertainment",2017,"Naples-Immokalee-Marco Island, FL",1400,142480,0.0226264950504542,0.00919423731267646,0.00982594048287479,0.000208033365047975,0.0314943527367506,286.69
"8573",349402018,34940,"Health Sector",2018,"Naples-Immokalee-Marco Island, FL",12820,146040,0.0125419517764624,0.0860783320060812,0.0877841687208984,0.00107959028901859,0.0250579069277743,302.1775
"8574",349402018,34940,"STEM & Professions",2018,"Naples-Immokalee-Marco Island, FL",15740,146040,0.0317612044610044,0.0961413161514515,0.107778690769652,0.00305356399943631,0.0250579069277743,302.1775
"8575",349402018,34940,"Public Sector & Education",2018,"Naples-Immokalee-Marco Island, FL",9980,146040,0.01193265756871,0.0718888004054152,0.068337441796768,0.000857824438263164,0.0250579069277743,302.1775
"8576",349402018,34940,"Entertainment",2018,"Naples-Immokalee-Marco Island, FL",1320,146040,0.0287237782725888,0.00919423731267646,0.00903861955628595,0.000264093233954881,0.0250579069277743,302.1775
"8577",349402018,34940,"Service Sector",2018,"Naples-Immokalee-Marco Island, FL",75950,146040,0.00772362603218774,0.530949105914718,0.520062996439332,0.00410085233620972,0.0250579069277743,302.1775
"8578",349402018,34940,"Agriculture",2018,"Naples-Immokalee-Marco Island, FL",440,146040,0.0040131682081831,0.00318540505321074,0.00301287318542865,0.0000127835662897312,0.0250579069277743,302.1775
"8579",349402018,34940,"Skilled Trades",2018,"Naples-Immokalee-Marco Island, FL",29790,146040,0.0301776437171053,0.202490407587056,0.203985209531635,0.00611068337629361,0.0250579069277743,302.1775
"8580",349402019,34940,"Agriculture",2019,"Naples-Immokalee-Marco Island, FL",410,151160,0.00215470130843456,0.00318540505321074,0.00271235776660492,0.00000686359643604726,0.035058887975897,314.0425
"8581",349402019,34940,"Service Sector",2019,"Naples-Immokalee-Marco Island, FL",72550,151160,-0.0713622426516318,0.530949105914718,0.479955014554115,-0.037889718931953,0.035058887975897,314.0425
"8582",349402019,34940,"Entertainment",2019,"Naples-Immokalee-Marco Island, FL",1640,151160,0.0248459233774963,0.00919423731267646,0.0108494310664197,0.000228439315785277,0.035058887975897,314.0425
"8583",349402019,34940,"Skilled Trades",2019,"Naples-Immokalee-Marco Island, FL",32390,151160,0.0939050671882357,0.202490407587056,0.214276263561789,0.0190148753294357,0.035058887975897,314.0425
"8584",349402019,34940,"Health Sector",2019,"Naples-Immokalee-Marco Island, FL",13900,151160,0.185588053275097,0.0860783320060812,0.0919555437946547,0.0159751100661761,0.035058887975897,314.0425
"8585",349402019,34940,"Public Sector & Education",2019,"Naples-Immokalee-Marco Island, FL",10520,151160,0.0174855599946808,0.0718888004054152,0.0695951309870336,0.00125701593243452,0.035058887975897,314.0425
"8586",349402019,34940,"STEM & Professions",2019,"Naples-Immokalee-Marco Island, FL",19750,151160,0.0517212182193637,0.0961413161514515,0.130656258269383,0.00497254599256606,0.035058887975897,314.0425
"8587",349402020,34940,"Public Sector & Education",2020,"Naples-Immokalee-Marco Island, FL",10250,145800,-0.0388805625599318,0.0718888004054152,0.0703017832647462,-0.0027950770015212,-0.0353929611008203,327.9725
"8588",349402020,34940,"Skilled Trades",2020,"Naples-Immokalee-Marco Island, FL",31460,145800,-0.036701549289862,0.202490407587056,0.215775034293553,-0.00743171167478057,-0.0353929611008203,327.9725
"8589",349402020,34940,"Health Sector",2020,"Naples-Immokalee-Marco Island, FL",13960,145800,-0.00306783379536175,0.0860783320060812,0.0957475994513032,-0.000264074015976625,-0.0353929611008203,327.9725
"8590",349402020,34940,"Service Sector",2020,"Naples-Immokalee-Marco Island, FL",67950,145800,-0.091484161119391,0.530949105914718,0.466049382716049,-0.0485734335516986,-0.0353929611008203,327.9725
"8591",349402020,34940,"STEM & Professions",2020,"Naples-Immokalee-Marco Island, FL",20150,145800,0.0071636205321167,0.0961413161514515,0.138203017832647,0.000688719906367261,-0.0353929611008203,327.9725
"8592",349402020,34940,"Entertainment",2020,"Naples-Immokalee-Marco Island, FL",1580,145800,-0.0767101665147507,0.00919423731267646,0.0108367626886145,-0.000705291475231545,-0.0353929611008203,327.9725
"8593",349402020,34940,"Agriculture",2020,"Naples-Immokalee-Marco Island, FL",460,145800,-0.00738501807304001,0.00318540505321074,0.00315500685871056,-0.0000235242738879143,-0.0353929611008203,327.9725
"8594",349402021,34940,"Service Sector",2021,"Naples-Immokalee-Marco Island, FL",67820,146360,-0.0172770062185834,0.530949105914718,0.463377972123531,-0.00917321100463986,0.00377203209656402,396.0575
"8595",349402021,34940,"Skilled Trades",2021,"Naples-Immokalee-Marco Island, FL",32140,146360,0.00741337255051196,0.202490407587056,0.219595517901066,0.00150113682934786,0.00377203209656402,396.0575
"8596",349402021,34940,"Health Sector",2021,"Naples-Immokalee-Marco Island, FL",13930,146360,0.00956382752566145,0.0860783320060812,0.095176277671495,0.000823238321002785,0.00377203209656402,396.0575
"8597",349402021,34940,"Agriculture",2021,"Naples-Immokalee-Marco Island, FL",580,146360,-0.0436980065923717,0.00318540505321074,0.00396283137469254,-0.000139195851014577,0.00377203209656402,396.0575
"8598",349402021,34940,"Entertainment",2021,"Naples-Immokalee-Marco Island, FL",1580,146360,-0.0526360144953709,0.00919423731267646,0.0107952992620935,-0.000483948008463918,0.00377203209656402,396.0575
"8599",349402021,34940,"Public Sector & Education",2021,"Naples-Immokalee-Marco Island, FL",10280,146360,-0.0187419814472121,0.0718888004054152,0.0702377698824816,-0.00134733856346062,0.00377203209656402,396.0575
"8600",349402021,34940,"STEM & Professions",2021,"Naples-Immokalee-Marco Island, FL",20030,146360,0.0325001978974751,0.0961413161514515,0.136854331784641,0.0031246118010459,0.00377203209656402,396.0575
"8601",349402022,34940,"Service Sector",2022,"Naples-Immokalee-Marco Island, FL",72000,157390,0.0339545750945277,0.530949105914718,0.457462354660398,0.0180281512881537,0.0756354195135283,501.6325
"8602",349402022,34940,"Entertainment",2022,"Naples-Immokalee-Marco Island, FL",1690,157390,0.0946765113294107,0.00919423731267646,0.0107376580468899,0.000870478313098904,0.0756354195135283,501.6325
"8603",349402022,34940,"Health Sector",2022,"Naples-Immokalee-Marco Island, FL",15070,157390,0.0238117521050894,0.0860783320060812,0.0957494122879471,0.00204967590334839,0.0756354195135283,501.6325
"8604",349402022,34940,"STEM & Professions",2022,"Naples-Immokalee-Marco Island, FL",22340,157390,0.0662247524097581,0.0961413161514515,0.141940402821018,0.00636693485847815,0.0756354195135283,501.6325
"8605",349402022,34940,"Public Sector & Education",2022,"Naples-Immokalee-Marco Island, FL",10780,157390,0.0281603793479505,0.0718888004054152,0.0684922803227651,0.00202441589028559,0.0756354195135283,501.6325
"8606",349402022,34940,"Skilled Trades",2022,"Naples-Immokalee-Marco Island, FL",34650,157390,0.0545532311051754,0.202490407587056,0.220153758180316,0.0110465060016778,0.0756354195135283,501.6325
"8607",349402022,34940,"Agriculture",2022,"Naples-Immokalee-Marco Island, FL",900,157390,-0.00114893477333158,0.00318540505321074,0.00571827943325497,-0.00000365982263277996,0.0756354195135283,501.6325
"8608",349402023,34940,"Skilled Trades",2023,"Naples-Immokalee-Marco Island, FL",36480,162960,0.0169721648638749,0.202490407587056,0.223858615611193,0.00343670058092073,0.035253763577463,556.345
"8609",349402023,34940,"Health Sector",2023,"Naples-Immokalee-Marco Island, FL",14780,162960,0.0303740898501228,0.0860783320060812,0.0906971035837015,0.00261455099050142,0.035253763577463,556.345
"8610",349402023,34940,"Service Sector",2023,"Naples-Immokalee-Marco Island, FL",74240,162960,0.0200442655873827,0.530949105914718,0.455571919489445,0.010642484892338,0.035253763577463,556.345
"8611",349402023,34940,"Public Sector & Education",2023,"Naples-Immokalee-Marco Island, FL",10960,162960,0.0325123686766651,0.0718888004054152,0.0672557682866961,0.00233727518250405,0.035253763577463,556.345
"8612",349402023,34940,"Entertainment",2023,"Naples-Immokalee-Marco Island, FL",2040,162960,0.0470634671867563,0.00919423731267646,0.0125184094256259,0.000432712686072399,0.035253763577463,556.345
"8613",349402023,34940,"Agriculture",2023,"Naples-Immokalee-Marco Island, FL",600,162960,-0.0637242013934534,0.00318540505321074,0.00368188512518409,-0.000202987393130526,0.035253763577463,556.345
"8614",349402023,34940,"STEM & Professions",2023,"Naples-Immokalee-Marco Island, FL",23880,162960,0.0352124839005986,0.0961413161514515,0.146539027982327,0.00338537454716535,0.035253763577463,556.345
"8615",351002016,35100,"Entertainment",2016,"New Bern, NC",220,42720,NA,0.0051498127340824,0.0051498127340824,NA,NA,158.0975
"8616",351002016,35100,"Health Sector",2016,"New Bern, NC",5150,42720,NA,0.120552434456929,0.120552434456929,NA,NA,158.0975
"8617",351002016,35100,"Agriculture",2016,"New Bern, NC",140,42720,NA,0.00327715355805243,0.00327715355805243,NA,NA,158.0975
"8618",351002016,35100,"Public Sector & Education",2016,"New Bern, NC",4480,42720,NA,0.104868913857678,0.104868913857678,NA,NA,158.0975
"8619",351002016,35100,"Service Sector",2016,"New Bern, NC",17070,42720,NA,0.399578651685393,0.399578651685393,NA,NA,158.0975
"8620",351002016,35100,"Skilled Trades",2016,"New Bern, NC",10080,42720,NA,0.235955056179775,0.235955056179775,NA,NA,158.0975
"8621",351002016,35100,"STEM & Professions",2016,"New Bern, NC",5560,42720,NA,0.130149812734082,0.130149812734082,NA,NA,158.0975
"8622",351002017,35100,"Health Sector",2017,"New Bern, NC",5100,43930,0.0207224566218244,0.120552434456929,0.116093785567949,0.00249814259368904,0.0292740046838408,158.4825
"8623",351002017,35100,"Entertainment",2017,"New Bern, NC",230,43930,0.0226264950504542,0.0051498127340824,0.00523560209424084,0.000116522212338481,0.0292740046838408,158.4825
